Token,Symbol Details,Exchange Instrument Type,Minimum Lot Size,Tick Size,ISIN,Trading Session,Last Update Date,Expiry Date,Symbol Ticker,Exchange,Segment,Scrip Code,Underlying Symbol,Underlying Scrip Code,Strike Price,Option Type
1.01E+13,USDINR 24 Nov 22 80.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2280.75PE,10,12,8530,USDINR,1,80.75,PE
1.01E+13,USDINR 24 Nov 22 81 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2281CE,10,12,8531,USDINR,1,81,CE
1.01E+13,USDINR 24 Nov 22 81 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2281PE,10,12,8532,USDINR,1,81,PE
1.01E+13,USDINR 24 Nov 22 81.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2281.25CE,10,12,8533,USDINR,1,81.25,CE
1.01E+13,USDINR 24 Nov 22 81.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2281.25PE,10,12,8558,USDINR,1,81.25,PE
1.01E+13,USDINR 24 Nov 22 81.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2281.5CE,10,12,8559,USDINR,1,81.5,CE
1.01E+13,USDINR 24 Nov 22 81.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2281.5PE,10,12,8654,USDINR,1,81.5,PE
1.01E+13,USDINR 24 Nov 22 81.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2281.75CE,10,12,8655,USDINR,1,81.75,CE
1.01E+13,USDINR 24 Nov 22 81.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2281.75PE,10,12,8696,USDINR,1,81.75,PE
1.01E+13,USDINR 24 Nov 22 82 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2282CE,10,12,8697,USDINR,1,82,CE
1.01E+13,USDINR 24 Nov 22 82 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2282PE,10,12,8698,USDINR,1,82,PE
1.01E+13,USDINR 24 Nov 22 82.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2282.25CE,10,12,8699,USDINR,1,82.25,CE
1.01E+13,USDINR 24 Nov 22 82.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2282.25PE,10,12,8700,USDINR,1,82.25,PE
1.01E+13,USDINR 24 Nov 22 82.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2282.5CE,10,12,8701,USDINR,1,82.5,CE
1.01E+13,USDINR 24 Nov 22 82.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2282.5PE,10,12,8702,USDINR,1,82.5,PE
1.01E+13,USDINR 24 Nov 22 82.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2282.75CE,10,12,8703,USDINR,1,82.75,CE
1.01E+13,USDINR 24 Nov 22 82.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2282.75PE,10,12,8848,USDINR,1,82.75,PE
1.01E+13,USDINR 24 Nov 22 83 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283CE,10,12,8849,USDINR,1,83,CE
1.01E+13,USDINR 24 Nov 22 83 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283PE,10,12,9014,USDINR,1,83,PE
1.01E+13,USDINR 24 Nov 22 83.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.25CE,10,12,9015,USDINR,1,83.25,CE
1.01E+13,USDINR 24 Nov 22 83.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.25PE,10,12,9026,USDINR,1,83.25,PE
1.01E+13,USDINR 24 Nov 22 83.375 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.375CE,10,12,9029,USDINR,1,83.375,CE
1.01E+13,USDINR 24 Nov 22 82.875 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2282.875CE,10,12,9047,USDINR,1,82.875,CE
1.01E+13,USDINR 24 Nov 22 82.875 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2282.875PE,10,12,9048,USDINR,1,82.875,PE
1.01E+13,USDINR 24 Nov 22 83.375 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.375PE,10,12,9181,USDINR,1,83.375,PE
1.01E+13,USDINR 24 Nov 22 83.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.5CE,10,12,9182,USDINR,1,83.5,CE
1.01E+13,USDINR 24 Nov 22 83.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.5PE,10,12,9294,USDINR,1,83.5,PE
1.01E+13,USDINR 24 Nov 22 83.625 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.625CE,10,12,9296,USDINR,1,83.625,CE
1.01E+13,USDINR 24 Nov 22 83.625 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.625PE,10,12,9314,USDINR,1,83.625,PE
1.01E+13,USDINR 24 Nov 22 83.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.75CE,10,12,9319,USDINR,1,83.75,CE
1.01E+13,USDINR 24 Nov 22 83.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.75PE,10,12,9350,USDINR,1,83.75,PE
1.01E+13,USDINR 24 Nov 22 83.875 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.875CE,10,12,9353,USDINR,1,83.875,CE
1.01E+13,USDINR 24 Nov 22 83.875 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2283.875PE,10,12,9437,USDINR,1,83.875,PE
1.01E+13,USDINR 24 Nov 22 84 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284CE,10,12,9441,USDINR,1,84,CE
1.01E+13,USDINR 24 Nov 22 84 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284PE,10,12,9442,USDINR,1,84,PE
1.01E+13,USDINR 24 Nov 22 84.125 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.125CE,10,12,9443,USDINR,1,84.125,CE
1.01E+13,USDINR 24 Nov 22 84.125 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.125PE,10,12,9444,USDINR,1,84.125,PE
1.01E+13,USDINR 24 Nov 22 84.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.25CE,10,12,9457,USDINR,1,84.25,CE
1.01E+13,USDINR 24 Nov 22 84.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.25PE,10,12,9458,USDINR,1,84.25,PE
1.01E+13,USDINR 24 Nov 22 84.375 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.375CE,10,12,9459,USDINR,1,84.375,CE
1.01E+13,USDINR 24 Nov 22 84.375 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.375PE,10,12,9460,USDINR,1,84.375,PE
1.01E+13,USDINR 24 Nov 22 84.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.5CE,10,12,9462,USDINR,1,84.5,CE
1.01E+13,USDINR 24 Nov 22 84.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.5PE,10,12,9463,USDINR,1,84.5,PE
1.01E+13,USDINR 24 Nov 22 84.625 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.625CE,10,12,9472,USDINR,1,84.625,CE
1.01E+13,USDINR 24 Nov 22 84.625 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.625PE,10,12,9473,USDINR,1,84.625,PE
1.01E+13,USDINR 24 Nov 22 84.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.75CE,10,12,9474,USDINR,1,84.75,CE
1.01E+13,USDINR 24 Nov 22 84.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2284.75PE,10,12,9475,USDINR,1,84.75,PE
1.01E+13,USDINR 24 Nov 22 85 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2285CE,10,12,9476,USDINR,1,85,CE
1.01E+13,USDINR 24 Nov 22 85 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2285PE,10,12,9477,USDINR,1,85,PE
1.01E+13,USDINR 24 Nov 22 85.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2285.25CE,10,12,9478,USDINR,1,85.25,CE
1.01E+13,USDINR 24 Nov 22 85.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2285.25PE,10,12,9479,USDINR,1,85.25,PE
1.01E+13,USDINR 24 Nov 22 85.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2285.5CE,10,12,9480,USDINR,1,85.5,CE
1.01E+13,USDINR 24 Nov 22 85.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2285.5PE,10,12,9481,USDINR,1,85.5,PE
1.01E+13,USDINR 24 Nov 22 85.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2285.75CE,10,12,9482,USDINR,1,85.75,CE
1.01E+13,USDINR 24 Nov 22 85.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2285.75PE,10,12,9483,USDINR,1,85.75,PE
1.01E+13,USDINR 24 Nov 22 86 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2286CE,10,12,9484,USDINR,1,86,CE
1.01E+13,USDINR 24 Nov 22 86 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2286PE,10,12,9485,USDINR,1,86,PE
1.01E+13,USDINR 24 Nov 22 86.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2286.25CE,10,12,9486,USDINR,1,86.25,CE
1.01E+13,USDINR 24 Nov 22 86.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2286.25PE,10,12,9487,USDINR,1,86.25,PE
1.01E+13,USDINR 24 Nov 22 86.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2286.5CE,10,12,9488,USDINR,1,86.5,CE
1.01E+13,USDINR 24 Nov 22 86.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2286.5PE,10,12,9489,USDINR,1,86.5,PE
1.01E+13,USDINR 24 Nov 22 86.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2286.75CE,10,12,9490,USDINR,1,86.75,CE
1.01E+13,USDINR 24 Nov 22 86.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2286.75PE,10,12,9491,USDINR,1,86.75,PE
1.01E+13,USDINR 24 Nov 22 87 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2287CE,10,12,9493,USDINR,1,87,CE
1.01E+13,USDINR 24 Nov 22 87 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2287PE,10,12,9494,USDINR,1,87,PE
1.01E+13,USDINR 24 Nov 22 87.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2287.25CE,10,12,9495,USDINR,1,87.25,CE
1.01E+13,USDINR 24 Nov 22 87.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2287.25PE,10,12,9496,USDINR,1,87.25,PE
1.01E+13,USDINR 24 Nov 22 87.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2287.5CE,10,12,9554,USDINR,1,87.5,CE
1.01E+13,USDINR 24 Nov 22 87.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2287.5PE,10,12,9555,USDINR,1,87.5,PE
1.01E+13,USDINR 24 Nov 22 87.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2287.75CE,10,12,9556,USDINR,1,87.75,CE
1.01E+13,USDINR 24 Nov 22 87.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2287.75PE,10,12,9557,USDINR,1,87.75,PE
1.01E+13,USDINR 24 Nov 22 88 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2288CE,10,12,9568,USDINR,1,88,CE
1.01E+13,USDINR 24 Nov 22 88 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2288PE,10,12,9569,USDINR,1,88,PE
1.01E+13,USDINR 24 Nov 22 88.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2288.25CE,10,12,9570,USDINR,1,88.25,CE
1.01E+13,USDINR 24 Nov 22 88.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2288.25PE,10,12,9571,USDINR,1,88.25,PE
1.01E+13,USDINR 24 Nov 22 88.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2288.5CE,10,12,9572,USDINR,1,88.5,CE
1.01E+13,USDINR 24 Nov 22 88.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2288.5PE,10,12,9573,USDINR,1,88.5,PE
1.01E+13,USDINR 24 Nov 22 88.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2288.75CE,10,12,9581,USDINR,1,88.75,CE
1.01E+13,USDINR 24 Nov 22 88.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2288.75PE,10,12,9582,USDINR,1,88.75,PE
1.01E+13,USDINR 24 Nov 22 89 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2289CE,10,12,9583,USDINR,1,89,CE
1.01E+13,USDINR 24 Nov 22 89 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2289PE,10,12,9584,USDINR,1,89,PE
1.01E+13,USDINR 24 Nov 22 89.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2289.25CE,10,12,9589,USDINR,1,89.25,CE
1.01E+13,USDINR 24 Nov 22 89.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2289.25PE,10,12,9590,USDINR,1,89.25,PE
1.01E+13,USDINR 24 Nov 22 89.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2289.5CE,10,12,9591,USDINR,1,89.5,CE
1.01E+13,USDINR 24 Nov 22 89.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2289.5PE,10,12,9592,USDINR,1,89.5,PE
1.01E+13,USDINR 24 Nov 22 89.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2289.75CE,10,12,9626,USDINR,1,89.75,CE
1.01E+13,USDINR 24 Nov 22 89.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2289.75PE,10,12,9627,USDINR,1,89.75,PE
1.01E+13,USDINR 24 Nov 22 90 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2290CE,10,12,9628,USDINR,1,90,CE
1.01E+13,USDINR 24 Nov 22 90 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:USDINR24N2290PE,10,12,9651,USDINR,1,90,PE
1.01E+13,JPYINR 24 Nov 22 64.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:JPYINR24N2264.75CE,10,12,9722,JPYINR,27,64.75,CE
1.01E+13,JPYINR 24 Nov 22 64.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732258800,NSE:JPYINR24N2264.75PE,10,12,9729,JPYINR,27,64.75,PE
1.01E+14,GBPINR 24 Nov 27 114.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV114.75PE,10,12,10011,GBPINR,26,114.75,PE
1.01E+14,GBPINR 24 Nov 27 115 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV115CE,10,12,10039,GBPINR,26,115,CE
1.01E+14,GBPINR 24 Nov 27 115 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV115PE,10,12,10040,GBPINR,26,115,PE
1.01E+14,GBPINR 24 Nov 27 115.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV115.25CE,10,12,10049,GBPINR,26,115.25,CE
1.01E+14,GBPINR 24 Nov 27 115.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV115.25PE,10,12,10050,GBPINR,26,115.25,PE
1.01E+13,EURUSD 24 Nov 27 0.97 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:EURUSD24NOV.97CE,10,12,1007,EURUSD,41,0.97,CE
1.01E+13,EURUSD 24 Nov 27 0.97 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:EURUSD24NOV.97PE,10,12,1013,EURUSD,41,0.97,PE
1.01E+14,JPYINR 24 Nov 27 65.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:JPYINR24NOV65.5CE,10,12,10280,JPYINR,27,65.5,CE
1.01E+14,JPYINR 24 Nov 27 65.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:JPYINR24NOV65.5PE,10,12,10283,JPYINR,27,65.5,PE
1.01E+14,GBPINR 24 Nov 27 115.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV115.5CE,10,12,10367,GBPINR,26,115.5,CE
1.01E+14,USDJPY 24 Nov 27 129 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:USDJPY24NOV129CE,10,12,10382,USDJPY,43,129,CE
1.01E+14,USDJPY 24 Nov 27 129 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:USDJPY24NOV129PE,10,12,10383,USDJPY,43,129,PE
1.01E+13,EURINR 24 Nov 27 86.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:EURINR24NOV86.75CE,10,12,1042,EURINR,25,86.75,CE
1.01E+13,EURINR 24 Nov 27 86.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:EURINR24NOV86.75PE,10,12,1060,EURINR,25,86.75,PE
1.01E+13,EURUSD 24 Nov 27 0.985 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:EURUSD24NOV.985CE,10,12,1061,EURUSD,41,0.985,CE
1.01E+13,EURUSD 24 Nov 27 0.985 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:EURUSD24NOV.985PE,10,12,1062,EURUSD,41,0.985,PE
1.01E+14,USDINR 24 Nov 27 77.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:USDINR24NOV77.5CE,10,12,10936,USDINR,1,77.5,CE
1.01E+14,USDINR 24 Nov 27 77.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:USDINR24NOV77.5PE,10,12,10937,USDINR,1,77.5,PE
1.01E+13,GBPINR 24 Nov 27 104.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV104.5CE,10,12,1138,GBPINR,26,104.5,CE
1.01E+13,GBPINR 24 Nov 27 104.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV104.5PE,10,12,1139,GBPINR,26,104.5,PE
1.01E+14,GBPINR 24 Nov 27 115.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV115.5PE,10,12,11407,GBPINR,26,115.5,PE
1.01E+14,GBPINR 24 Nov 27 115.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV115.75CE,10,12,11408,GBPINR,26,115.75,CE
1.01E+13,GBPINR 24 Nov 27 104.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV104.25CE,10,12,1142,GBPINR,26,104.25,CE
1.01E+13,GBPINR 24 Nov 27 104.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV104.25PE,10,12,1150,GBPINR,26,104.25,PE
1.01E+13,JPYINR 24 Nov 27 51.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:JPYINR24NOV51.75CE,10,12,1153,JPYINR,27,51.75,CE
1.01E+13,USDJPY 24 Nov 27 161.5 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:USDJPY24NOV161.5CE,10,12,1156,USDJPY,43,161.5,CE
1.01E+13,JPYINR 24 Nov 27 51.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:JPYINR24NOV51.75PE,10,12,1157,JPYINR,27,51.75,PE
1.01E+13,USDJPY 24 Nov 27 161.5 PE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:USDJPY24NOV161.5PE,10,12,1159,USDJPY,43,161.5,PE
1.01E+13,GBPUSD 24 Nov 27 1.195 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPUSD24NOV1.195CE,10,12,1190,GBPUSD,42,1.195,CE
1.01E+13,GBPUSD 24 Nov 27 1.195 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPUSD24NOV1.195PE,10,12,1225,GBPUSD,42,1.195,PE
1.01E+13,USDINR 24 Nov 27 77.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:USDINR24NOV77.75CE,10,12,1241,USDINR,1,77.75,CE
1.01E+14,GBPINR 24 Nov 27 115.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV115.75PE,10,12,12463,GBPINR,26,115.75,PE
1.01E+14,GBPINR 24 Nov 27 116 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV116CE,10,12,12464,GBPINR,26,116,CE
1.01E+14,GBPINR 24 Nov 27 116 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV116PE,10,12,12477,GBPINR,26,116,PE
1.01E+14,GBPINR 24 Nov 27 116.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV116.25CE,10,12,12478,GBPINR,26,116.25,CE
1.01E+14,GBPINR 24 Nov 27 116.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV116.25PE,10,12,12652,GBPINR,26,116.25,PE
1.01E+14,GBPINR 24 Nov 27 116.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV116.5CE,10,12,12653,GBPINR,26,116.5,CE
1.01E+13,JPYINR 24 Nov 27 65.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:JPYINR24NOV65.75CE,10,12,1266,JPYINR,27,65.75,CE
1.01E+13,JPYINR 24 Nov 27 65.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:JPYINR24NOV65.75PE,10,12,1267,JPYINR,27,65.75,PE
1.01E+14,GBPINR 24 Nov 27 116.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV116.5PE,10,12,12728,GBPINR,26,116.5,PE
1.01E+14,GBPINR 24 Nov 27 116.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV116.75CE,10,12,12729,GBPINR,26,116.75,CE
1.01E+13,USDINR 24 Nov 27 77.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:USDINR24NOV77.75PE,10,12,1285,USDINR,1,77.75,PE
1.01E+13,EURINR 24 Nov 27 86.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:EURINR24NOV86.25CE,10,12,1304,EURINR,25,86.25,CE
1.01E+13,EURINR 24 Nov 27 86.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:EURINR24NOV86.25PE,10,12,1305,EURINR,25,86.25,PE
1.01E+14,GBPINR 24 Nov 27 116.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV116.75PE,10,12,13264,GBPINR,26,116.75,PE
1.01E+14,GBPINR 24 Nov 27 117 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:GBPINR24NOV117CE,10,12,13265,GBPINR,26,117,CE
1.01E+13,USDJPY 24 Nov 27 128 CE,19,1,0.01,,0900-1700|1815-1915:,25-10-2024,1732690800,NSE:USDJPY24NOV128CE,10,12,1336,USDJPY,43,128,CE
